Time Series 1,Time Series 2,Time Series 3,Time Series 4,Time Series 5,Time Series 6,Time Series 7,Time Series 8
-1.062339141243519303e-01,-9.943202857867784461e-01,-6.277573987960145541e-01,-2.820408652022939888e-01,-8.942695902070703362e-02,7.854882728862446623e-03,5.730981558867461606e-02,8.160078897074160564e-02
-1.070149326280484814e-01,-9.942363793168623731e-01,-6.271457677268366115e-01,-2.812871711917928064e-01,-8.864458234532382463e-02,8.640352342666156316e-03,5.809400316935871972e-02,8.238364051080493411e-02
-1.077958851030518389e-01,-9.941518593986407026e-01,-6.265337497059076943e-01,-2.805333036258453316e-01,-8.786215097583527367e-02,9.425816625333954812e-03,5.887815490578242328e-02,8.316644121979223370e-02
-1.085767710675103609e-01,-9.940667260842632746e-01,-6.259213451108452952e-01,-2.797792629695917133e-01,-8.707966539500591741e-02,1.021127509223030902e-02,5.966227031412064952e-02,8.394919061471260713e-02
-1.093575900396142886e-01,-9.939809794262578491e-01,-6.253085543195059381e-01,-2.790250496882780706e-01,-8.629712608563236409e-02,1.099672725872430541e-02,6.044634891057007464e-02,8.473188821260566050e-02
-1.101383415375948999e-01,-9.938946194775299947e-01,-6.246953777099840677e-01,-2.782706642472572711e-01,-8.551453353054490336e-02,1.178217264018834205e-02,6.123039021135151527e-02,8.551453353054382089e-02
-1.109190250797251476e-01,-9.938076462913645326e-01,-6.240818156606129374e-01,-2.775161071119884304e-01,-8.473188821260679848e-02,1.256761075199885370e-02,6.201439373270746513e-02,8.629712608563133713e-02
-1.116996401843190351e-01,-9.937200599214243146e-01,-6.234678685499616124e-01,-2.767613787480371901e-01,-8.394919061471289856e-02,1.335304110953732491e-02,6.279835899090449591e-02,8.707966539500491820e-02
-1.124801863697338228e-01,-9.936318604217505568e-01,-6.228535367568399650e-01,-2.760064796210740523e-01,-8.316644121979262227e-02,1.413846322818940529e-02,6.358228550223191111e-02,8.786215097583441325e-02
-1.132606631543693204e-01,-9.935430478467627280e-01,-6.222388206602926797e-01,-2.752514101968746019e-01,-8.238364051080508677e-02,1.492387662334646557e-02,6.436617278300456324e-02,8.864458234532271441e-02
-1.140410700566677898e-01,-9.934536222512586612e-01,-6.216237206396026949e-01,-2.744961709413202278e-01,-8.160078897074199422e-02,1.570928081040460361e-02,6.515002034955955090e-02,8.942695902070607605e-02
-1.148214065951146251e-01,-9.933635836904133321e-01,-6.210082370742882052e-01,-2.737407623203979568e-01,-8.081788708262596654e-02,1.649467530476616053e-02,6.593382771826016009e-02,9.020928051925472535e-02
-1.156016722882383940e-01,-9.932729322197824118e-01,-6.203923703441069915e-01,-2.729851848001978443e-01,-8.003493532951123923e-02,1.728005962183893490e-02,6.671759440549331066e-02,9.099154635827297333e-02
-1.163818666546121011e-01,-9.931816678952981592e-01,-6.197761208290512025e-01,-2.722294388469144732e-01,-7.925193419448242627e-02,1.806543327703743346e-02,6.750131992767137434e-02,9.177375605509874301e-02
-1.171619892128518969e-01,-9.930897907732697538e-01,-6.191594889093490206e-01,-2.714735249268462325e-01,-7.846888416065510297e-02,1.885079578578242182e-02,6.828500380123224411e-02,9.255590912710526252e-02
-1.179420394816190348e-01,-9.929973009103870707e-01,-6.185424749654649945e-01,-2.707174435063957607e-01,-7.768578571117408516e-02,1.963614666350203472e-02,6.906864554263975053e-02,9.333800509170100956e-02
-1.187220169796189273e-01,-9.929041983637159063e-01,-6.179250793780997064e-01,-2.699611950520683923e-01,-7.690263932921473367e-02,2.042148542563120353e-02,6.985224466838295398e-02,9.412004346632919793e-02
-1.195019212256016872e-01,-9.928104831907014205e-01,-6.173073025281895498e-01,-2.692047800304729899e-01,-7.611944549798221882e-02,2.120681158761206914e-02,7.063580069497805980e-02,9.490202376846834653e-02
-1.202817517383632934e-01,-9.927161554491664708e-01,-6.166891447969048423e-01,-2.684481989083210007e-01,-7.533620470071042408e-02,2.199212466489502277e-02,7.141931313896725253e-02,9.568394551563300099e-02
-1.210615080367446056e-01,-9.926212151973111686e-01,-6.160706065656524899e-01,-2.676914521524261792e-01,-7.455291742066241789e-02,2.277742417293868865e-02,7.220278151691998658e-02,9.646580822537435818e-02
-1.218411896396324745e-01,-9.925256624937142114e-01,-6.154516882160728786e-01,-2.669345402297050307e-01,-7.376958414112996798e-02,2.356270962720943135e-02,7.298620534543255600e-02,9.724761141527925312e-02
-1.226207960659601442e-01,-9.924294973973326606e-01,-6.148323901300416505e-01,-2.661774636071754241e-01,-7.298620534543330540e-02,2.434798054318254232e-02,7.376958414112924634e-02,9.802935460297183823e-02
-1.234003268347062254e-01,-9.923327199674999433e-01,-6.142127126896681499e-01,-2.654202227519567581e-01,-7.220278151692054169e-02,2.513323643634251744e-02,7.455291742066175176e-02,9.881103730611297264e-02
-1.241797814648979009e-01,-9.922353302639290717e-01,-6.135926562772963111e-01,-2.646628181312707384e-01,-7.141931313896801581e-02,2.591847682218274482e-02,7.533620470070997999e-02,9.959265904240105494e-02
-1.249591594756070678e-01,-9.921373283467090909e-01,-6.129722212755036592e-01,-2.639052502124387134e-01,-7.063580069497889247e-02,2.670370121620663575e-02,7.611944549798170534e-02,1.003742193295715651e-01
-1.257384603859545980e-01,-9.920387142763080757e-01,-6.123514080671010884e-01,-2.631475194628835057e-01,-6.985224466838364787e-02,2.748890913392744439e-02,7.690263932921438672e-02,1.011557176853988133e-01
-1.265176837151078537e-01,-9.919394881135707998e-01,-6.117302170351338608e-01,-2.623896263501288018e-01,-6.906864554264049993e-02,2.827410009086764320e-02,7.768578571117337739e-02,1.019371536276946488e-01
-1.272968289822830057e-01,-9.918396499197206229e-01,-6.111086485628791642e-01,-2.616315713417978195e-01,-6.828500380123321556e-02,2.905927360256134809e-02,7.846888416065456173e-02,1.027185266743093350e-01
-1.280758957067436588e-01,-9.917391997563584916e-01,-6.104867030338472222e-01,-2.608733549056141965e-01,-6.750131992767215150e-02,2.984442918455300700e-02,7.925193419448212095e-02,1.034998363431324092e-01
-1.288548834078024896e-01,-9.916381376854629393e-01,-6.098643808317818493e-01,-2.601149775094001027e-01,-6.671759440549418496e-02,3.062956635239797235e-02,8.003493532951092004e-02,1.042810821520922943e-01
-1.296337916048201089e-01,-9.915364637693880878e-01,-6.092416823406584525e-01,-2.593564396210786271e-01,-6.593382771826118705e-02,3.141468462166312897e-02,8.081788708262563348e-02,1.050622636191568676e-01
-1.304126198172070594e-01,-9.914341780708690877e-01,-6.086186079446843644e-01,-2.585977417086709473e-01,-6.515002034956085541e-02,3.219978350792693927e-02,8.160078897074156401e-02,1.058433802623337944e-01
-1.311913675644225674e-01,-9.913312806530152343e-01,-6.079951580283002865e-01,-2.578388842402969394e-01,-6.436617278300554856e-02,3.298486252677985259e-02,8.238364051080486472e-02,1.066244315996699166e-01
-1.319700343659759578e-01,-9.912277715793156307e-01,-6.073713329761762925e-01,-2.570798676841745123e-01,-6.358228550223320175e-02,3.376992119382461743e-02,8.316644121979221982e-02,1.074054171492540288e-01
-1.327486197414263214e-01,-9.911236509136346351e-01,-6.067471331732159356e-01,-2.563206925086208843e-01,-6.279835899090541185e-02,3.455495902467680541e-02,8.394919061471259325e-02,1.081863364292137419e-01
-1.335271232103831252e-01,-9.910189187202171901e-01,-6.061225590045538070e-01,-2.555613591820506403e-01,-6.201439373270853372e-02,3.533997553496413813e-02,8.473188821260552173e-02,1.089671889577187719e-01
-1.343055442925060461e-01,-9.909135750636814954e-01,-6.054976108555537584e-01,-2.548018681729753987e-01,-6.123039021135251447e-02,3.612497024032826354e-02,8.551453353054379314e-02,1.097479742529795937e-01
-1.350838825075054150e-01,-9.908076200090262242e-01,-6.048722891118124556e-01,-2.540422199500048106e-01,-6.044634891057124038e-02,3.690994265642353472e-02,8.629712608563137877e-02,1.105286918332480661e-01
-1.358621373751438266e-01,-9.907010536216259711e-01,-6.042465941591562695e-01,-2.532824149818450610e-01,-5.966227031412150300e-02,3.769489229891882787e-02,8.707966539500477943e-02,1.113093412168177920e-01
-1.366403084152340297e-01,-9.905938759672321403e-01,-6.036205263836412760e-01,-2.525224537372994793e-01,-5.887815490578357513e-02,3.847981868349623080e-02,8.786215097583438549e-02,1.120899219220250348e-01
-1.374183951476410925e-01,-9.904860871119741672e-01,-6.029940861715543665e-01,-2.517623366852674294e-01,-5.809400316935976055e-02,3.926472132585306918e-02,8.864458234532272829e-02,1.128704334672475940e-01
-1.381963970922827356e-01,-9.903776871223587408e-01,-6.023672739094119155e-01,-2.510020642947446423e-01,-5.730981558867551812e-02,4.004959974170075460e-02,8.942695902070613156e-02,1.136508753709066649e-01
-1.389743137691267783e-01,-9.902686760652686937e-01,-6.017400899839602246e-01,-2.502416370348223840e-01,-5.652559264757824053e-02,4.083445344676593647e-02,9.020928051925464208e-02,1.144312471514659368e-01
-1.397521446981960791e-01,-9.901590540079635572e-01,-6.011125347821741904e-01,-2.494810553746878157e-01,-5.574133482993577637e-02,4.161928195679003711e-02,9.099154635827286230e-02,1.152115483274323560e-01
-1.405298893995651499e-01,-9.900488210180818927e-01,-6.004846086912585257e-01,-2.487203197836232449e-01,-5.495704261964051013e-02,4.240408478753054933e-02,9.177375605509870138e-02,1.159917784173569028e-01
-1.413075473933626258e-01,-9.899379771636378500e-01,-5.998563120986457609e-01,-2.479594307310047652e-01,-5.417271650060356825e-02,4.318886145476067556e-02,9.255590912710523477e-02,1.167719369398337037e-01
-1.420851181997692947e-01,-9.898265225130219447e-01,-5.992276453919989088e-01,-2.471983886863066970e-01,-5.338835695675766407e-02,4.397361147426939731e-02,9.333800509170098181e-02,1.175520234135018077e-01
-1.428626013390210392e-01,-9.897144571350017239e-01,-5.985986089592063575e-01,-2.464371941190938720e-01,-5.260396447205619580e-02,4.475833436186267555e-02,9.412004346632912855e-02,1.183320373570444506e-01
-1.436399963314068662e-01,-9.896017810987233210e-01,-5.979692031883883097e-01,-2.456758474990275720e-01,-5.181953953047255951e-02,4.554302963336281929e-02,9.490202376846838817e-02,1.191119782891891105e-01
-1.444173026972707385e-01,-9.894884944737084576e-01,-5.973394284678901212e-01,-2.449143492958610335e-01,-5.103508261600075285e-02,4.632769680460960271e-02,9.568394551563302874e-02,1.198918457287092149e-01
-1.451945199570113532e-01,-9.893745973298537777e-01,-5.967092851862848546e-01,-2.441526999794425001e-01,-5.025059421265352239e-02,4.711233539145980032e-02,9.646580822537430266e-02,1.206716391944226696e-01
-1.459716476310817523e-01,-9.892600897374356217e-01,-5.960787737323740565e-01,-2.433909000197133354e-01,-4.946607480446479910e-02,4.789694490978756158e-02,9.724761141527923924e-02,1.214513582051934965e-01
-1.467486852399911279e-01,-9.891449717671056963e-01,-5.954478944951874242e-01,-2.426289498867073291e-01,-4.868152487548594448e-02,4.868152487548541713e-02,9.802935460297181047e-02,1.222310022799318191e-01
-1.475256323043034890e-01,-9.890292434898917406e-01,-5.948166478639795862e-01,-2.418668500505507801e-01,-4.789694490978804731e-02,4.946607480446430644e-02,9.881103730611300040e-02,1.230105709375933498e-01
-1.483024883446389663e-01,-9.889129049771988589e-01,-5.941850342282324338e-01,-2.411046009814633573e-01,-4.711233539146034849e-02,5.025059421265309217e-02,9.959265904240102718e-02,1.237900636971807911e-01
-1.490792528816741180e-01,-9.887959563008089647e-01,-5.935530539776538994e-01,-2.403422031497556288e-01,-4.632769680461019945e-02,5.103508261599994100e-02,1.003742193295715374e-01,1.245694800777439881e-01
-1.498559254361417903e-01,-9.886783975328790053e-01,-5.929207075021796225e-01,-2.395796570258307001e-01,-4.554302963336360338e-02,5.181953953047207379e-02,1.011557176853987300e-01,1.253488195983794296e-01
-1.506325055288312287e-01,-9.885602287459444026e-01,-5.922879951919691743e-01,-2.388169630801831311e-01,-4.475833436186348047e-02,5.260396447205555048e-02,1.019371536276946766e-01,1.261280817782308161e-01
-1.514089926805889941e-01,-9.884414500129142800e-01,-5.916549174374094999e-01,-2.380541217833981316e-01,-4.397361147427002875e-02,5.338835695675736570e-02,1.027185266743093212e-01,1.269072661364901711e-01
-1.521853864123199340e-01,-9.883220614070769017e-01,-5.910214746291118093e-01,-2.372911336061521714e-01,-4.318886145476139721e-02,5.417271650060324212e-02,1.034998363431323537e-01,1.276863721923969242e-01
-1.529616862449846570e-01,-9.882020630020953433e-01,-5.903876671579149082e-01,-2.365279990192130088e-01,-4.240408478753130567e-02,5.495704261964020482e-02,1.042810821520922665e-01,1.284653994652397713e-01
-1.537378916996028910e-01,-9.880814548720092683e-01,-5.897534954148785369e-01,-2.357647184934370532e-01,-4.161928195679068937e-02,5.574133482993551963e-02,1.050622636191568676e-01,1.292443474743547871e-01
-1.545140022972519567e-01,-9.879602370912329290e-01,-5.891189597912909193e-01,-2.350012924997728625e-01,-4.083445344676661648e-02,5.652559264757705398e-02,1.058433802623337527e-01,1.300232157391277565e-01
-1.552900175590690435e-01,-9.878384097345602743e-01,-5.884840606786626571e-01,-2.342377215092569798e-01,-4.004959974170150400e-02,5.730981558867459524e-02,1.066244315996699443e-01,1.308020037789934531e-01
-1.560659370062487949e-01,-9.877159728771586211e-01,-5.878487984687303936e-01,-2.334740059930169309e-01,-3.926472132585395042e-02,5.809400316935867808e-02,1.074054171492540150e-01,1.315807111134361940e-01
-1.568417601600454458e-01,-9.875929265945716518e-01,-5.872131735534523722e-01,-2.327101464222674498e-01,-3.847981868349709816e-02,5.887815490578243716e-02,1.081863364292137558e-01,1.323593372619901731e-01
-1.576174865417727944e-01,-9.874692709627200804e-01,-5.865771863250129892e-01,-2.319461432683142255e-01,-3.769489229891945237e-02,5.966227031412053156e-02,1.089671889577187441e-01,1.331378817442393780e-01
-1.583931156728038969e-01,-9.873450060578993215e-01,-5.859408371758190182e-01,-2.311819970025504600e-01,-3.690994265642461719e-02,6.044634891057024811e-02,1.097479742529795521e-01,1.339163440798185056e-01
-1.591686470745723725e-01,-9.872201319567819322e-01,-5.853041264985004988e-01,-2.304177080964578128e-01,-3.612497024032906151e-02,6.123039021135151527e-02,1.105286918332480939e-01,1.346947237884127124e-01
-1.599440802685717922e-01,-9.870946487364159472e-01,-5.846670546859111806e-01,-2.296532770216056507e-01,-3.533997553496517202e-02,6.201439373270754146e-02,1.113093412168179031e-01,1.354730203897583085e-01
-1.607194147763564285e-01,-9.869685564742241013e-01,-5.840296221311267466e-01,-2.288887042496514646e-01,-3.455495902467769359e-02,6.279835899090450979e-02,1.120899219220249654e-01,1.362512334036426742e-01
-1.614946501195409778e-01,-9.868418552480069383e-01,-5.833918292274461459e-01,-2.281239902523408414e-01,-3.376992119382592195e-02,6.358228550223203601e-02,1.128704334672476217e-01,1.370293623499050373e-01
-1.622697858198023091e-01,-9.867145451359389252e-01,-5.827536763683908161e-01,-2.273591355015046334e-01,-3.298486252678097669e-02,6.436617278300460487e-02,1.136508753709067204e-01,1.378074067484362508e-01
-1.630448213988781314e-01,-9.865866262165717826e-01,-5.821151639477033513e-01,-2.265941404690622052e-01,-3.219978350792799399e-02,6.515002034955957866e-02,1.144312471514660201e-01,1.385853661191792652e-01
-1.638197563785678823e-01,-9.864580985688321535e-01,-5.814762923593493893e-01,-2.258290056270190471e-01,-3.141468462166429471e-02,6.593382771826018784e-02,1.152115483274323560e-01,1.393632399821300161e-01
-1.645945902807334493e-01,-9.863289622720200489e-01,-5.808370619975145033e-01,-2.250637314474661921e-01,-3.062956635239898889e-02,6.671759440549338005e-02,1.159917784173568889e-01,1.401410278573366752e-01
-1.653693226272988093e-01,-9.861992174058156202e-01,-5.801974732566081983e-01,-2.242983184025823806e-01,-2.984442918455413804e-02,6.750131992767137434e-02,1.167719369398336621e-01,1.409187292649007883e-01
-1.661439529402500559e-01,-9.860688640502712765e-01,-5.795575265312584712e-01,-2.235327669646294257e-01,-2.905927360256252076e-02,6.828500380123220248e-02,1.175520234135018632e-01,1.416963437249766367e-01
-1.669184807416372318e-01,-9.859379022858150154e-01,-5.789172222163154746e-01,-2.227670776059569313e-01,-2.827410009086782708e-02,6.906864554263975053e-02,1.183320373570445061e-01,1.424738707577731522e-01
-1.676929055535730795e-01,-9.858063321932515333e-01,-5.782765607068499625e-01,-2.220012507989988226e-01,-2.748890913392774971e-02,6.985224466838294011e-02,1.191119782891891243e-01,1.432513098835522525e-01
-1.684672268982342624e-01,-9.856741538537593383e-01,-5.776355423981536230e-01,-2.212352870162732354e-01,-2.670370121620711454e-02,7.063580069497804592e-02,1.198918457287091455e-01,1.440286606226306720e-01
-1.692414442978610045e-01,-9.855413673488946369e-01,-5.769941676857364143e-01,-2.204691867303821828e-01,-2.591847682218318197e-02,7.141931313896726641e-02,1.206716391944226141e-01,1.448059224953800184e-01
-1.700155572747574229e-01,-9.854079727605856709e-01,-5.763524369653304502e-01,-2.197029504140153300e-01,-2.513323643634289908e-02,7.220278151691998658e-02,1.214513582051936075e-01,1.455830950222251896e-01
